aX,aY,aZ,gX,gY,gZ
0.317,1.056,0.203,-37.109,-24.475,-19.104
0.361,1.03,0.292,-46.631,-22.705,-12.756
0.371,1.02,0.353,-51.086,-19.714,-11.597
0.375,1.018,0.384,-49.072,-15.503,-14.221
0.39,0.962,0.436,-46.875,-13.306,-16.113
0.378,0.934,0.463,-43.518,-11.108,-17.883
0.377,0.882,0.49,-38.696,-9.949,-20.142
0.362,0.823,0.53,-35.034,-10.742,-21.179
0.347,0.787,0.555,-29.358,-12.878,-21.973
0.342,0.742,0.582,-24.109,-14.648,-23.254
0.317,0.716,0.577,-18.982,-14.954,-25.146
0.297,0.691,0.57,-14.832,-14.893,-27.1
0.273,0.654,0.557,-13.794,-12.512,-28.32
0.231,0.648,0.532,-12.207,-8.606,-27.588
0.231,0.642,0.523,-10.01,-7.751,-24.902
0.234,0.655,0.505,-8.545,-8.545,-18.738
0.238,0.68,0.49,-7.141,-9.644,-12.024
0.228,0.722,0.469,-5.615,-9.888,-6.592
0.231,0.756,0.455,-3.723,-8.301,-3.113
0.232,0.785,0.414,-0.977,-4.211,-1.953
0.231,0.839,0.346,2.991,-0.061,-0.305
0.25,0.862,0.311,5.127,2.136,2.686
0.269,0.892,0.276,6.104,3.357,5.798
0.282,0.932,0.23,8.606,4.211,7.141
0.287,0.97,0.169,11.353,5.127,6.348
0.301,0.998,0.112,12.329,6.042,5.066
0.316,1.016,0.07,11.292,6.958,4.7
0.344,1.033,0.039,10.559,6.836,3.723
0.364,1.051,0.006,10.01,6.104,1.343
0.375,1.074,-0.018,9.46,4.517,-1.831
0.388,1.077,-0.015,7.446,2.625,-4.944
0.4,1.074,-0.007,5.981,1.343,-9.644
0.404,1.063,-0.006,6.958,0.122,-15.198
0.386,1.038,-0.015,8.606,-1.404,-20.508
0.371,0.981,-0.005,8.667,-2.686,-24.414
0.355,0.932,0,8.301,-3.967,-26.245
0.345,0.892,0.007,7.263,-5.859,-27.039
0.329,0.865,0.02,5.371,-8.301,-26.672
0.298,0.858,0.04,3.357,-10.376,-25.635
0.292,0.845,0.073,1.099,-10.742,-23.254
0.297,0.835,0.1,0.427,-10.01,-20.142
0.301,0.819,0.12,0.305,-10.254,-16.907
0.288,0.814,0.119,0.061,-10.864,-14.893
0.259,0.834,0.102,-0.671,-11.108,-13.489
0.243,0.85,0.106,-3.784,-10.62,-12.573
0.246,0.878,0.135,-7.141,-9.399,-9.46
0.269,0.9,0.165,-8.057,-8.972,-6.714
0.278,0.919,0.188,-6.104,-9.705,-4.822
-0.725,-1.611,0.77,0.244,74.768,103.638
-1.267,-1.625,0.425,8.057,74.341,133.118
-1.773,-1.431,-0.049,19.958,74.158,184.143
-2.228,-1.013,-0.577,23.621,64.941,253.967
-2.672,-0.433,-1.158,20.508,38.757,321.411
-3.217,0.282,-1.651,-1.953,0.061,371.521
-3.8,1.166,-1.975,-49.927,-31.006,393.677
-4,2.103,-2.063,-115.601,-33.264,390.137
-4,3.086,-1.979,-177.063,-0.366,378.113
-3.944,3.915,-1.634,-212.463,53.04,376.343
-2.632,4,-1.302,-204.59,117.493,399.292
-0.955,4,-1.714,-116.577,160.156,419.983
0.955,4,-1.877,-33.752,160.461,404.724
2.285,4,-1.312,-26.306,135.376,327.209
2.657,4,-0.955,18.982,86.304,170.288
1.761,3.096,-1.063,119.202,14.648,-19.043
0.477,2.055,-1.306,168.152,-60.12,-191.956
-0.576,1.163,-1.41,164.307,-97.046,-301.025
-0.985,0.49,-1.03,102.905,-100.403,-323.486
-1.229,0.267,-0.671,45.288,-93.567,-288.025
-1.249,0.475,-0.39,9.949,-96.985,-226.44
-1.187,0.742,-0.041,-25.635,-106.628,-151.367
-1.043,1.015,0.128,-29.785,-107.666,-98.267
-0.953,1.134,0.095,-1.16,-86.914,-79.651
-0.864,1.083,-0.11,41.077,-66.284,-93.811
-0.871,0.975,-0.287,71.899,-60.486,-115.356
-1.002,0.84,-0.356,76.843,-61.646,-130.005
-1.114,0.732,-0.336,64.941,-61.523,-140.259
-1.127,0.632,-0.249,45.532,-52.795,-142.822
-1.07,0.553,-0.136,22.888,-39.124,-135.254
-0.997,0.539,-0.033,6.042,-28.381,-118.958
-0.9,0.583,0.03,-1.465,-22.705,-95.886
-0.766,0.63,0.073,-4.211,-20.935,-69.58
-0.623,0.708,0.117,-5.188,-20.081,-45.532
-0.458,0.773,0.165,-5.615,-19.714,-30.151
-0.316,0.814,0.192,-7.69,-21.057,-26.917
-0.204,0.861,0.225,-12.207,-22.4,-35.522
-0.148,0.904,0.242,-18.25,-22.095,-51.88
-0.118,0.945,0.258,-24.231,-20.142,-71.411
-0.106,0.958,0.278,-29.053,-17.09,-88.318
-0.093,0.989,0.283,-28.809,-14.954,-98.877
-0.074,0.995,0.301,-22.095,-15.259,-102.722
-0.071,0.984,0.298,-11.658,-16.235,-98.938
-0.034,0.972,0.265,1.953,-15.747,-89.478
0.034,0.927,0.212,14.954,-15.686,-78.979
0.092,0.914,0.15,25.879,-18.25,-69.275
0.128,0.895,0.105,27.71,-21.24,-61.401
0.103,0.902,0.084,24.536,-26.367,-61.401
0.154,0.892,0.108,21.24,-36.499,-70.557
0.167,0.828,0.189,10.071,-43.701,-74.036
0.158,0.789,0.269,-2.869,-45.349,-72.449
0.166,0.775,0.34,-11.047,-46.753,-72.998
0.124,0.78,0.389,-15.32,-48.279,-72.144
0.119,0.756,0.455,-20.203,-45.898,-67.078
0.111,0.752,0.49,-25.757,-38.879,-58.96
0.157,0.744,0.513,-28.503,-30.945,-49.377
0.202,0.7,0.535,-32.166,-26.611,-39.001
0.223,0.703,0.518,-33.63,-24.475,-30.334
0.231,0.689,0.501,-36.316,-23.193,-24.353
0.257,0.661,0.508,-43.03,-21.79,-18.005
0.263,0.668,0.515,-50.598,-19.653,-12.39
0.263,0.683,0.54,-56.763,-16.785,-9.521
0.26,0.716,0.567,-60.608,-14.832,-7.019
0.253,0.745,0.583,-62.256,-12.573,-4.211
0.249,0.779,0.581,-61.523,-10.254,-2.197
0.254,0.81,0.569,-58.411,-7.812,0.061
0.254,0.865,0.533,-53.772,-7.08,2.441
0.279,0.902,0.506,-49.011,-7.751,4.639
0.303,0.927,0.492,-46.021,-7.935,7.202
0.324,0.95,0.469,-42.786,-7.507,9.155
0.33,0.985,0.424,-38.086,-8.057,9.216
0.341,1.004,0.384,-32.898,-9.827,9.399
0.34,1.004,0.347,-30.457,-11.475,10.254
0.336,1.016,0.306,-28.992,-11.719,9.766
0.331,1.042,0.278,-28.137,-11.719,7.996
0.317,1.062,0.271,-28.32,-12.451,6.653
0.305,1.088,0.269,-29.236,-12.817,5.005
0.3,1.1,0.271,-29.053,-11.597,2.869
0.297,1.112,0.276,-27.1,-11.169,0.793
0.297,1.116,0.284,-23.621,-11.963,-1.648
0.291,1.103,0.286,-19.043,-13.062,-3.479
0.281,1.096,0.277,-14.038,-13.367,-5.798
0.275,1.09,0.268,-9.033,-12.817,-7.996
0.268,1.086,0.255,-5.005,-11.902,-10.62
0.26,1.072,0.239,-1.343,-10.62,-14.16
0.249,1.049,0.215,1.587,-8.24,-17.456
0.242,1.034,0.194,3.479,-6.165,-19.409
0.245,1.027,0.182,5.066,-5.005,-20.935
0.239,1.023,0.162,5.92,-4.822,-21.484
0.239,1.023,0.143,6.409,-4.517,-21.729
0.24,1.015,0.127,6.104,-3.784,-21.484
0.243,1.011,0.113,5.676,-2.991,-21.118
0.249,1.036,0.084,6.287,-2.808,-21.484
0.263,1.062,0.072,6.226,-3.418,-22.217
0.276,1.066,0.08,4.578,-4.272,-23.132
0.268,1.067,0.081,4.639,-3.845,-25.574
0.258,1.072,0.061,7.446,-2.686,-28.87
0.272,1.058,0.048,10.376,-2.014,-30.579
0.274,1.045,0.038,12.695,-2.686,-30.762
0.257,1.028,0.022,15.442,-4.578,-31.25
0.246,1.014,0.015,17.212,-6.409,-31.738
0.233,1.001,0.013,17.395,-7.141,-30.945
0.228,0.99,0.025,16.357,-7.874,-29.114
0.22,0.981,0.042,14.893,-9.216,-27.161
0.21,0.98,0.057,14.038,-10.864,-25.024
0.21,0.982,0.086,13.489,-12.207,-22.949
0.209,0.973,0.11,12.817,-12.573,-21.24
0.207,0.982,0.124,13.062,-11.719,-20.752
0.209,0.978,0.141,13.489,-10.498,-21.301
0.215,0.987,0.16,13.428,-10.071,-21.423
0.223,1.022,0.175,13.733,-9.949,-21.423
0.243,1.043,0.211,14.587,-10.01,-21.79
0.253,1.059,0.235,17.09,-9.766,-22.522
0.267,1.065,0.246,21.973,-9.338,-24.292
0.281,1.049,0.249,26.978,-8.911,-25.879
0.292,1.026,0.248,30.945,-8.179,-26.794
0.301,0.997,0.253,33.813,-8.057,-27.588
0.301,0.976,0.271,34.668,-7.935,-27.527
0.304,0.987,0.29,34.912,-7.263,-26.672
0.775,-0.56,1.374,5.615,17.273,57.373
0.661,-0.709,1.474,0,18.005,64.941
0.439,-0.862,1.518,-1.404,17.578,68.542
0.145,-0.991,1.493,7.446,15.015,66.101
-0.233,-1.174,1.365,25.757,16.663,64.514
-0.605,-1.376,1.209,31.982,28.137,73.364
-0.98,-1.579,1.065,25.513,43.213,92.834
-1.417,-1.649,0.861,14.465,50.72,121.094
-1.905,-1.482,0.432,10.254,53.04,159.607
-2.437,-0.998,-0.195,6.165,54.626,217.407
-2.887,-0.301,-0.835,-13.428,53.589,293.518
-3.337,0.573,-1.476,-47.241,45.959,371.094
-3.824,1.572,-2.041,-95.581,37.903,434.509
-4,2.645,-2.448,-154.541,45.959,477.783
-4,3.636,-2.635,-209.351,75.745,487.427
-3.981,4,-2.523,-240.295,117.371,476.074
-2.965,4,-2.014,-272.4,169.861,486.633
-1.449,4,-2.312,-270.874,228.76,511.414
0.458,4,-2.801,-193.359,269.47,504.211
2.396,4,-2.912,-173.523,276.245,440.857
3.94,4,-2.095,-138.489,240.356,311.89
3.779,3.594,-1.203,-69.153,100.159,149.231
1.88,2.557,-0.946,7.08,-96.436,-64.819
0.144,2.143,-1.102,85.51,-230.652,-312.073
-1.298,1.589,-1.098,117.737,-239.685,-468.201
-2.016,1.013,-0.834,76.782,-172.424,-488.403
-2.18,0.657,-0.496,39.551,-106.079,-415.527
-2.045,0.73,-0.486,38.208,-79.041,-297.607
-1.686,0.924,-0.413,37.903,-90.393,-164.856
-1.223,1.073,-0.342,40.588,-116.455,-59.814
-0.868,1.162,-0.346,68.604,-128.052,-19.104
-0.824,1.126,-0.413,104.309,-121.521,-38.696
-0.929,0.978,-0.473,121.399,-104.309,-100.342
-1.028,0.8,-0.464,113.953,-80.078,-164.001
-1.099,0.635,-0.355,89.844,-56.152,-200.134
-1.109,0.494,-0.198,58.655,-45.776,-209.29
-1.134,0.44,-0.017,33.203,-45.593,-196.167
-1.101,0.432,0.152,18.494,-45.959,-169.189
-0.992,0.453,0.278,14.587,-40.894,-133.85
-0.818,0.49,0.386,15.381,-32.471,-96.741
-0.596,0.538,0.445,17.334,-26.611,-67.444
-0.396,0.603,0.495,18.799,-23.865,-50.415
-0.231,0.612,0.548,16.907,-20.996,-47.241
-0.116,0.604,0.603,11.536,-14.587,-54.321
-0.051,0.591,0.608,3.418,-4.089,-66.772
0.018,0.632,0.594,-6.226,6.897,-80.505
0.13,0.668,0.612,-14.587,13.489,-90.881
0.145,0.677,0.649,-20.752,15.076,-96.558
0.129,0.669,0.674,-22.583,13.306,-99.426
0.112,0.656,0.667,-20.264,12.207,-98.999
0.111,0.673,0.621,-12.024,14.648,-93.323
0.139,0.689,0.56,-1.892,18.799,-83.069
0.197,0.707,0.503,8.301,22.461,-71.228
0.268,0.721,0.442,16.968,24.048,-59.448
0.323,0.718,0.38,19.714,23.621,-52.856
0.349,0.714,0.35,18.982,21.79,-52.795
0.378,0.632,0.403,12.878,20.325,-56.335
0.364,0.658,0.381,6.592,23.499,-58.167
0.411,0.705,0.4,2.197,26.672,-58.716
0.408,0.718,0.447,0,26.855,-55.664
0.474,0.749,0.454,-0.305,30.151,-46.814
0.462,0.764,0.461,4.944,30.823,-35.034
0.578,0.724,0.52,16.785,24.841,-28.442
0.574,0.702,0.493,36.804,27.588,-25.085
0.482,0.739,0.291,52.307,36.987,-19.226
0.501,0.706,0.206,46.57,26.367,-17.761
0.54,0.617,0.257,31.372,10.071,-16.235
0.538,0.562,0.356,16.357,0.671,-15.198
0.512,0.545,0.423,8.972,-1.038,-18.188
0.486,0.553,0.458,4.639,2.197,-21.79
0.453,0.576,0.514,1.892,5.371,-22.705
0.425,0.616,0.562,2.197,4.395,-20.874
0.404,0.688,0.605,3.296,2.075,-17.456
0.384,0.745,0.654,5.127,0.793,-14.465
0.358,0.779,0.689,10.01,2.38,-11.475
0.349,0.801,0.684,19.043,5.676,-7.629
0.356,0.808,0.665,24.353,9.277,-0.854
0.378,0.822,0.632,27.161,10.864,7.019
0.421,0.865,0.611,26.855,11.047,12.39
0.474,0.923,0.6,24.109,12.085,12.329
0.509,0.952,0.617,22.705,13.855,6.165
0.514,0.967,0.608,25.024,17.212,-2.197
0.507,0.976,0.583,29.724,22.278,-8.301
0.507,0.966,0.559,34.973,25.94,-10.864
0.508,0.945,0.532,41.382,25.635,-10.315
0.515,0.916,0.531,50.659,22.644,-8.85
0.503,0.916,0.546,56.396,21.667,-8.606
0.496,0.931,0.523,63.354,26.062,-10.498
0.494,0.953,0.501,67.383,31.433,-13.306
0.503,0.983,0.502,70.862,32.471,-14.709
0.513,0.992,0.501,72.144,30.884,-12.085
0.511,0.991,0.494,72.266,28.137,-11.536
0.5,0.964,0.464,70.557,25.94,-12.634
0.491,0.915,0.448,66.833,23.56,-12.085
0.485,0.855,0.445,64.88,20.996,-12.268
0.479,0.808,0.452,66.895,20.02,-14.16
0.473,0.767,0.455,70.129,21.667,-16.602
0.458,0.734,0.447,74.28,25.452,-18.921
0.439,0.717,0.453,79.712,29.846,-20.325
0.416,0.704,0.455,84.29,31.128,-19.958
0.422,0.703,0.419,89.844,29.053,-18.616
0.436,0.675,0.402,90.149,26.367,-17.639
0.42,0.691,0.438,95.764,24.231,-16.113
0.422,0.669,0.393,92.773,25.33,-16.846
0.418,0.649,0.373,87.524,25.94,-18.066
0.422,0.62,0.38,83.496,23.987,-17.639
0.427,0.596,0.412,82.52,21.484,-16.846
0.426,0.594,0.428,83.984,21.606,-16.174
0.431,0.588,0.436,83.862,23.376,-15.015
0.428,0.594,0.461,84.351,23.254,-12.634
0.436,0.696,0.464,85.205,21.729,-8.423
0.441,0.506,0.476,77.209,19.226,-8.484
0.44,0.578,0.522,83.435,17.09,-5.92
0.445,0.612,0.548,88.074,17.578,-3.784
0.451,0.623,0.549,89.294,19.348,-3.662
0.467,0.619,0.552,85.327,20.63,-2.075
0.493,0.593,0.569,80.688,20.935,-0.793
0.518,0.445,0.628,74.768,22.4,-0.061
0.514,0.609,0.653,51.758,29.541,9.399
0.491,1.014,0.689,-420.715,27.588,-19.47
0.496,0.595,0.214,-444.58,38.757,-37.964
0.489,0.605,0.316,-330.2,17.151,-27.1
0.444,0.655,0.463,-245.056,-5.066,-13.916
0.404,0.776,0.278,-191.772,-9.094,-2.136
0.413,0.743,0.332,-182.19,-16.296,2.686
0.402,0.866,0.382,-165.833,-23.132,7.629
0.422,0.943,0.234,-160.339,-22.888,5.676
0.447,0.797,0.298,-174.438,-26.184,0.244
0.461,0.868,0.219,-157.043,-31.555,-0.061
0.465,0.824,0.668,-174.438,-34.119,-0.977
0.439,0.808,0.268,-139.404,-21.667,-0.916
0.419,0.849,0.157,-109.253,-13.794,2.014
0.396,0.876,0.222,-107.849,-17.517,5.493
0.41,0.851,0.222,-112,-17.7,5.92
0.465,0.87,0.183,-112.244,-14.282,7.08
0.463,0.843,0.224,-106.873,-13.245,8.118
0.454,0.768,0.24,-132.019,-11.78,8.606
0.443,0.816,0.163,-166.687,-6.592,12.207
0.44,0.937,0.053,-190.918,-2.625,15.564
0.42,0.951,0.048,-198.12,-2.625,14.343
0.401,0.921,0.05,-197.632,-5.493,10.071
0.402,0.896,-0.071,-171.143,-8.362,7.507
0.397,0.934,-0.035,-148.926,-13.672,7.324
0.392,1.023,-0.144,-141.052,-15.564,6.042
0.401,0.938,-0.164,-114.746,-21.24,0
0.404,0.862,-0.118,-91.309,-29.663,-1.953
0.419,0.849,-0.094,-73.853,-32.776,0.671
0.439,0.875,-0.092,-69.336,-33.691,3.54
0.452,0.804,-0.021,-81.604,-34.973,3.601
0.417,0.769,0.065,-110.413,-31.067,6.104
0.384,0.876,-0.175,-134.583,-21.179,12.146
0.351,0.906,-0.203,-145.813,-20.142,13.184
0.31,0.885,-0.167,-136.108,-25.146,11.536
0.325,0.95,-0.156,-106.934,-28.931,7.263
0.364,1.008,-0.105,-83.435,-24.597,3.418
0.387,1.048,-0.307,-69.458,-17.456,-2.686
0.406,0.921,-0.31,-50.476,-23.376,-14.587
0.437,0.852,-0.227,-46.143,-30.518,-21.545
0.422,0.852,-0.2,-48.462,-32.227,-21.545
0.421,0.872,-0.252,-50.11,-32.104,-20.63
0.416,0.84,-0.246,-40.222,-33.447,-20.264
0.411,0.788,-0.232,-35.4,-34.729,-18.005
0.426,0.772,-0.225,-31.433,-34.485,-12.573
0.433,0.772,-0.231,-26.978,-34.18,-6.165
0.422,0.791,-0.242,-25.94,-34.119,-0.916
0.406,0.779,-0.21,-30.09,-33.63,3.906
0.39,0.78,-0.208,-22.522,-33.081,8.728
0.401,0.822,-0.204,-7.629,-30.579,14.832
0.415,0.851,-0.224,-3.113,-27.527,18.982
0.418,0.88,-0.251,-5.188,-24.536,20.508
0.42,0.91,-0.241,-8.545,-24.231,20.63
0.412,0.901,-0.231,-9.644,-23.987,19.043
0.378,0.779,-0.3,-5.737,-23.865,27.344
0.402,0.963,-0.188,4.028,-24.841,44.922
0.393,0.787,-0.286,25.024,-22.278,13.611
0.396,0.797,-0.202,26.611,-22.766,16.052
0.387,0.892,-0.197,23.987,-20.203,22.4
0.362,0.873,-0.277,14.221,-15.991,23.315
0.321,0.917,-0.512,-3.601,-17.273,24.231
0.391,0.816,-0.339,-45.593,-30.518,31.738
0.332,1.028,-0.144,-75.928,-41.748,28.015
0.33,0.938,-0.096,-66.528,-35.278,19.47
0.334,0.86,-0.148,-60.547,-24.902,10.559
0.331,0.873,-0.229,-58.289,-18.127,2.991
0.324,0.821,-0.219,-59.998,-12.634,-1.831
0.325,0.786,-0.235,-66.223,-8.362,-0.366
0.353,0.753,-0.183,-67.871,-5.31,4.578
0.407,0.79,-0.184,-72.449,1.221,10.864
0.443,0.831,-0.245,-80.566,8.179,15.076
0.478,0.871,-0.321,-89.478,8.606,19.47
0.545,0.974,-0.38,-108.459,8.179,32.776
0.315,1.015,-0.434,-134.644,3.845,76.843
0.311,1.072,-0.385,-133.667,-10.193,116.516
0.365,1.107,-0.352,-122.864,-12.512,131.775
0.362,1.085,-0.403,-107.727,0.061,121.887
0.378,1.024,-0.462,-99.365,11.902,99.365
0.366,0.982,-0.515,-98.877,18.25,79.651
0.357,0.96,-0.549,-102.539,19.287,65.186
0.342,0.967,-0.579,-105.652,17.09,53.04
0.329,0.964,-0.593,-106.262,15.442,43.64
0.32,0.979,-0.563,-102.112,14.526,36.621
0.3,0.972,-0.56,-88.928,12.512,31.555
0.307,0.93,-0.622,-71.594,8.972,28.625
0.302,0.867,-0.736,-61.218,5.127,29.053
0.297,0.793,-0.785,-67.871,-0.244,30.701
0.292,0.724,-0.763,-85.999,-4.883,32.288
0.279,0.692,-0.691,-105.469,-8.362,34.058
0.253,0.664,-0.616,-119.08,-11.658,33.63
0.231,0.645,-0.598,-123.596,-16.052,33.447
0.237,0.621,-0.601,-126.282,-18.616,34.241
0.262,0.624,-0.585,-129.761,-16.541,33.63
0.262,0.656,-0.564,-128.418,-11.963,29.297
0.262,0.639,-0.574,-117.798,-6.409,21.912
0.259,0.63,-0.574,-101.746,-2.38,13.428
0.253,0.644,-0.564,-84.167,-2.075,8.972
0.25,0.625,-0.592,-64.331,-2.869,7.446
0.245,0.575,-0.627,-49.866,-4.333,7.568
0.239,0.528,-0.629,-44.006,-5.371,9.888
0.24,0.525,-0.603,-43.457,-4.089,12.695
0.217,0.542,-0.581,-42.969,-2.686,13
0.19,0.531,-0.581,-42.908,-2.808,11.475
0.196,0.514,-0.56,-46.082,-2.014,11.78
0.21,0.525,-0.546,-47.974,1.221,12.817
0.22,0.552,-0.567,-43.335,4.517,12.451
0.232,0.581,-0.59,-36.011,5.554,11.108
0.239,0.602,-0.615,-26.733,4.822,8.85
0.234,0.594,-0.654,-17.029,3.418,6.714
0.221,0.586,-0.67,-9.827,1.343,6.531
0.202,0.585,-0.663,-5.249,-0.244,8.057
0.178,0.572,-0.667,-1.831,0.488,8.972
0.162,0.549,-0.689,-0.366,2.319,10.01
0.161,0.526,-0.713,-2.38,5.005,12.085
0.176,0.535,-0.736,-8.423,7.69,14.099
0.195,0.565,-0.76,-15.93,9.155,13.489
0.212,0.588,-0.784,-21.545,9.338,10.62
0.218,0.605,-0.818,-24.963,9.46,7.935
0.222,0.638,-0.822,-29.053,10.986,6.104
0.234,0.678,-0.807,-30.701,13.123,3.052
0.595,1.804,0.587,-32.471,59.937,-18.677
0.476,1.748,0.794,-30.518,54.565,-21.362
0.239,1.608,0.97,-23.56,43.152,-20.935
-0.033,1.418,1.128,-17.761,34.302,-17.029
-0.34,1.156,1.315,-21.973,38.391,-10.62
-0.635,0.822,1.472,-31.311,56.274,-7.935
-0.914,0.447,1.525,-44.861,87.769,-11.475
-1.235,0.021,1.477,-72.205,131.226,-12.939
-1.525,-0.426,1.234,-111.633,182.312,-10.254
-1.878,-0.882,0.755,-156.616,236.816,-6.348
-2.248,-1.318,0.093,-213.501,284.241,-3.296
-2.658,-1.764,-0.67,-273.926,313.232,-7.629
-3.085,-2.224,-1.492,-328.552,325.134,-23.071
-3.467,-2.638,-2.341,-372.742,328.369,-48.767
-3.585,-2.849,-3.116,-399.963,336.304,-84.229
-2.997,-2.811,-3.744,-411.865,361.572,-133.24
-1.863,-2.671,-3.993,-412.964,405.029,-199.463
-0.58,-2.909,-4,-372.498,431.396,-255.371
0.657,-2.912,-4,-281.128,456.665,-233.826
1.898,-2.331,-4,-178.955,485.84,-104.492
2.456,-1.095,-4,-45.898,463.806,34.363
2.119,-0.115,-3.547,4.761,354.858,168.518
1.153,0.082,-2.741,2.258,142.456,252.747
0.164,-0.254,-2.396,28.137,-125.183,215.027
-0.666,-0.599,-1.838,24.475,-335.388,88.745
-1.155,-0.667,-1.149,-14.404,-450.5,-18.799
-1.71,-0.834,-0.668,-7.263,-482.361,-54.565
-2.169,-1.025,-0.52,42.419,-439.087,-13.672
-2.105,-0.847,-0.412,79.041,-321.472,67.749
-1.779,-0.663,-0.395,113.098,-165.466,119.934
-1.455,-0.595,-0.457,163.696,-34.851,142.09
-1.132,-0.653,-0.553,205.322,29.358,145.752
-0.903,-0.732,-0.611,219.788,39.368,128.174
-0.79,-0.717,-0.567,205.505,2.136,92.102
-0.8,-0.678,-0.482,169.861,-61.707,49.072
-0.837,-0.605,-0.434,126.648,-119.812,8.789
-0.825,-0.463,-0.416,91.736,-152.405,-18.555
-0.758,-0.249,-0.456,75.134,-157.349,-22.705
-0.702,-0.006,-0.546,75.195,-137.817,-8.301
-0.679,0.156,-0.646,84.656,-107.91,8.85
-0.615,0.244,-0.704,94.788,-79.285,18.799
-0.515,0.288,-0.768,100.159,-59.021,19.104
-0.415,0.304,-0.775,96.985,-45.654,12.939
-0.304,0.331,-0.807,94.971,-46.387,2.136
-0.217,0.337,-0.84,93.689,-57.373,-5.432
-0.178,0.322,-0.893,91.003,-70.19,-9.033
-0.202,0.293,-0.984,89.661,-81.665,-9.155
-0.201,0.292,-1.039,87.28,-89.6,-9.949
-0.14,0.324,-1.069,83.801,-91.858,-15.32
-0.054,0.351,-1.086,83.252,-90.698,-21.79
0.014,0.354,-1.096,85.205,-88.44,-22.949
0.072,0.358,-1.104,87.28,-87.646,-16.846
0.121,0.398,-1.12,87.463,-88.867,-8.24
0.172,0.457,-1.099,81.97,-91.797,-4.028
0.201,0.498,-1.075,75.134,-96.863,-5.859
0.191,0.509,-1.056,74.158,-103.821,-10.315
0.216,0.531,-0.997,74.158,-110.901,-12.817
0.237,0.549,-0.893,69.214,-113.708,-13.306
0.225,0.552,-0.794,63.416,-112.183,-14.404
0.221,0.547,-0.724,61.89,-110.046,-16.418
0.231,0.535,-0.653,61.584,-106.873,-18.127
0.247,0.503,-0.581,58.838,-99.548,-18.127
0.26,0.477,-0.536,54.749,-89.172,-17.578
0.26,0.464,-0.487,49.194,-78.613,-16.724
0.255,0.472,-0.453,39.551,-68.054,-14.832
0.262,0.484,-0.461,29.053,-59.021,-14.526
0.263,0.502,-0.496,20.752,-53.04,-16.052
0.292,0.536,-0.511,11.963,-47.668,-16.541
0.307,0.574,-0.522,1.343,-41.931,-14.282
0.315,0.606,-0.507,-9.705,-37.842,-11.047
0.33,0.635,-0.484,-17.456,-35.4,-9.583
0.328,0.635,-0.477,-21.973,-33.813,-7.996
0.312,0.615,-0.477,-24.78,-31.799,-6.165
0.3,0.592,-0.484,-26.733,-26.733,-4.578
0.298,0.578,-0.497,-27.283,-18.677,-3.357
0.295,0.57,-0.523,-28.687,-9.521,-1.831
0.31,0.553,-0.588,-28.32,0.244,0.977
0.343,0.551,-0.665,-28.809,8.545,5.798
0.372,0.562,-0.725,-30.09,16.296,14.221
0.389,0.587,-0.764,-32.104,20.874,22.278
0.403,0.609,-0.81,-28.625,19.226,26.794
0.386,0.615,-0.829,-25.757,14.465,26.855
0.372,0.609,-0.853,-23.499,8.789,24.902
0.355,0.592,-0.876,-18.799,2.197,23.01
0.339,0.576,-0.879,-15.015,-2.197,22.156
0.318,0.57,-0.866,-12.878,-5.005,23.254
0.29,0.568,-0.86,-9.705,-6.165,24.719
0.255,0.549,-0.862,-6.897,-6.47,25.879
0.233,0.535,-0.864,-5.92,-6.042,27.1
0.213,0.51,-0.86,-6.836,-4.883,27.832
0.206,0.507,-0.859,-8.057,-3.113,27.222
0.216,0.509,-0.864,-8.606,-0.488,26.123
0.238,0.522,-0.88,-7.812,1.953,25.146
0.261,0.532,-0.892,-6.409,1.709,23.987
0.261,0.53,-0.908,-4.333,-0.488,21.973
0.236,0.515,-0.926,-2.014,-3.723,19.348
0.214,0.501,-0.936,-0.854,-7.08,15.869
0.206,0.498,-0.937,-0.305,-8.423,12.085
0.197,0.498,-0.942,-0.122,-8.118,9.888
0.205,0.511,-0.936,0.427,-7.385,9.277
0.202,0.513,-0.929,1.587,-7.08,8.545
0.202,0.505,-0.924,3.418,-7.446,6.836
0.209,0.492,-0.915,4.761,-7.69,4.578
0.214,0.48,-0.911,5.371,-7.385,2.441
0.214,0.47,-0.9,4.7,-6.714,0.977
0.222,0.46,-0.888,4.7,-5.981,-0.244
0.229,0.446,-0.877,4.944,-5.066,-1.465
0.24,0.432,-0.866,5.188,-4.028,-1.465
0.253,0.423,-0.851,5.127,-3.174,0.244
0.258,0.42,-0.849,4.761,-2.808,2.319
0.261,0.427,-0.858,4.272,-3.052,3.723
0.264,0.453,-0.864,2.136,-4.089,4.883
0.262,0.494,-0.867,-0.793,-4.883,6.287
0.24,0.545,-0.866,-2.563,-5.493,8.179
0.212,0.59,-0.863,-4.089,-5.554,10.681
0.195,0.642,-0.86,-4.822,-3.54,13.611
0.182,0.692,-0.865,-5.066,0.977,16.907
0.184,0.739,-0.877,-5.371,7.874,20.752
0.21,0.793,-0.896,-6.226,15.747,25.33
0.44,1.59,0.901,-107.117,88.623,-41.26
0.221,1.622,1.197,-124.451,67.383,-37.415
-0.251,1.498,1.473,-137.756,34.546,-23.132
-0.808,1.176,1.665,-142.029,0.916,-2.502
